Year,Aou,SpeciesTotal
1993,5450,204
1993,5460,6563
1993,5470,57
1993,5480,57
1993,5490,2
1993,5491,5
1993,5500,96
1993,5520,4687
1993,5540,2740
1993,5570,485
1993,5580,3899
1993,5590,375
1993,5600,22568
1993,5610,1131
1993,5620,5334
1993,5630,9011
1993,5650,162
1993,5660,364
1993,5670,2620
1993,5671,3842
1993,5677,102
1993,5690,854
1993,5700,14
1993,5730,5970
1993,5738,1499
1993,5739,185
1993,5740,81
1993,5750,309
1993,5760,36
1993,5780,4637
1993,5790,3
1993,5800,369
1993,5810,30169
1993,5830,774
1993,5840,931
1993,5850,1268
1993,5860,38
1993,5870,12237
1993,5880,4172
1993,5900,1575
1993,5910,391
1993,5911,996
1993,5920,64
1993,5930,36399
1993,5935,61
1993,5940,760
1993,5950,2429
1993,5960,2666
1993,5970,3677
1993,5980,24371
1993,5990,1145
1993,6000,5
1993,6010,1530
1993,6040,13962
1993,6050,17246
1993,6070,2999
1993,6080,3822
1993,6090,40
1993,6100,2592
1993,6110,7673
1993,6120,39058
1993,6121,838
1993,6130,34967
1993,6140,6773
1993,6150,4147
1993,6160,5317
1993,6170,3688
1993,6180,43
1993,6190,8722
1993,6200,389
1993,6210,1
1993,6220,2556
1993,6230,21
1993,6240,20406
1993,6260,28
1993,6270,5650
1993,6280,1503
1993,6290,1081
1993,6291,617
1993,6292,500
1993,6300,3
1993,6310,5104
1993,6320,165
1993,6330,481
1993,6340,49
1993,6360,1872
1993,6370,981
1993,6380,68
1993,6390,373
1993,6410,527
1993,6420,200
1993,6430,502
1993,6440,232
1993,6450,2582
1993,6460,2470
1993,6470,81
1993,6480,2131
1993,6500,36
1993,6510,4
1993,6520,9809
1993,6540,520
1993,6550,1928
1993,6556,1
1993,6560,3188
1993,6570,782
1993,6580,350
1993,6590,3219
1993,6600,24
1993,6610,215
1993,6620,618
1993,6630,687
1993,6640,163
1993,6650,702
1993,6660,1
1993,6670,1515
1993,6680,1186
1993,6690,883
1993,6710,4520
1993,6720,12
1993,6730,1517
1993,6740,11044
1993,6750,499
1993,6760,358
1993,6770,1152
1993,6780,24
1993,6790,741
1993,6800,1212
1993,6810,20917
1993,6830,6485
1993,6840,1520
1993,6850,2264
1993,6860,294
1993,6870,3104
1993,6880,18
1993,6882,67349
1993,6883,26
1993,6900,44
1993,6960,137
1993,6970,35
1993,7000,72
1993,7010,49
1993,7020,4031
1993,7030,27530
1993,7040,10643
1993,7050,5663
1993,7060,17
1993,7070,345
1993,7080,39
1993,7100,105
1993,7110,87
1993,7120,41
1993,7130,1762
1993,7150,2030
1993,7170,105
1993,7180,12960
1993,7190,2238
1993,7210,12547
1993,7221,1146
1993,7222,1274
1993,7240,768
1993,7250,734
1993,7260,427
1993,7270,2896
1993,7280,3207
1993,7290,477
1993,7300,501
1993,7310,12264
1993,7320,242
1993,7330,976
1993,7331,199
1993,7340,70
1993,7350,7066
1993,7351,5
1993,7352,3
1993,7353,1
1993,7360,5427
1993,7380,2224
1993,7400,71
1993,7410,997
1993,7420,821
1993,7430,1011
1993,7460,522
1993,7470,271
1993,7480,1295
1993,7490,2330
1993,7510,4969
1993,7520,174
1993,7540,327
1993,7550,11186
1993,7560,4013
1993,7570,645
1993,7580,6194
1993,7590,5406
1993,7610,74087
1993,7630,2149
1993,7640,2
1993,7650,8
1993,7660,6604
1993,7670,813
1993,7680,2120
1993,22860,152
1994,10,853
1994,11,35
1994,20,44
1994,30,7
1994,40,860
1994,50,7
1994,60,394
1994,70,208
1994,90,1
1994,100,27
1994,110,30
1994,150,2
1994,230,129
1994,290,55
1994,300,1
1994,370,14
1994,380,60
1994,400,46
1994,420,196
1994,440,791
1994,470,41
1994,490,431
1994,495,11
1994,510,1113
1994,530,1575
1994,534,182
1994,540,6159
1994,550,541
1994,580,5828
1994,590,5536
1994,600,21
1994,630,53
1994,634,1
1994,640,165
1994,650,65
1994,670,2
1994,690,339
1994,700,30
1994,710,189
1994,720,1
1994,730,288
1994,740,230
1994,770,595
1994,800,154
1994,1180,218
1994,1200,1357
1994,1210,61
1994,1220,2
1994,1230,221
1994,1250,1776
1994,1260,586
1994,1280,37
1994,1290,329
1994,1300,89
1994,1310,35
1994,1320,8953
1994,1330,81
1994,1331,10
1994,1340,212
1994,1350,2207
1994,1370,531
1994,1390,252
1994,1400,890
1994,1410,441
1994,1420,639
1994,1430,525
1994,1440,1219
1994,1460,1201
1994,1470,128
1994,1480,257
1994,1489,1
1994,1490,904
1994,1500,128
1994,1510,43
1994,1520,109
1994,1530,84
1994,1540,45
1994,1550,104
1994,1590,7
1994,1630,2
1994,1650,14
1994,1660,181
1994,1670,446
1994,1690,1
1994,1710,33
1994,1720,9507
1994,1770,552
1994,1780,192
1994,1782,106
1994,1800,34
1994,1810,44
1994,1830,97
1994,1840,1720
1994,1860,161
1994,1870,3869
1994,1880,50
1994,1900,216
1994,1910,39
1994,1920,16
1994,1940,2903
1994,1960,2191
1994,1970,1206
1994,1980,22
1994,1990,253
1994,2000,1847
1994,2001,13953
1994,2010,1365
1994,2020,636
1994,2030,220
1994,2060,1463
1994,2070,3
1994,2080,45
1994,2110,29
1994,2111,2
1994,2120,30
1994,2140,378
1994,2150,2
1994,2180,11
1994,2190,534
1994,2210,1800
1994,2230,137
1994,2240,365
1994,2250,1113
1994,2260,986
1994,2280,27
1994,2300,2440
1994,2310,16
1994,2320,1
1994,2356,143
1994,2420,84
1994,2460,38
1994,2470,83
1994,2490,208
1994,2500,4
1994,2510,7
1994,2540,101
1994,2550,171
1994,2555,2
1994,2560,47
1994,2580,609
1994,2610,1353
1994,2630,647
1994,2640,744
1994,2650,29
1994,2680,3
1994,2720,19
1994,2721,12
1994,2730,13444
1994,2740,35
1994,2780,7
1994,2800,1
1994,2810,43
1994,2820,7
1994,2830,3
1994,2840,1
1994,2860,27
1994,2870,14
1994,2881,56
1994,2882,135
1994,2890,20357
1994,2920,343
1994,2930,585
1994,2940,2171
1994,2950,1148
1994,2960,1
1994,2970,6
1994,2971,92
1994,2973,3
1994,2980,2
1994,3000,148
1994,3010,97
1994,3020,17
1994,3050,72
1994,3070,20
1994,3080,70
1994,3089,1
1994,3090,99
1994,3091,9816
1994,3100,804
1994,3110,2
1994,3120,646
1994,3131,14417
1994,3140,48
1994,3160,71808
1994,3180,7
1994,3190,1481
1994,3200,801
1994,3210,249
1994,3250,7122
1994,3260,1538
1994,3270,37
1994,3280,32
1994,3290,316
1994,3300,3
1994,3310,624
1994,3320,74
1994,3330,124
1994,3333,7
1994,3340,24
1994,3350,80
1994,3370,3261
1994,3390,688
1994,3400,3
1994,3410,11
1994,3420,748
1994,3430,167
1994,3450,1
1994,3451,3
1994,3460,1
1994,3470,6
1994,3480,155
1994,3490,182
1994,3520,335
1994,3540,2
1994,3550,82
1994,3560,12
1994,3570,13
1994,3600,2103
1994,3620,211
1994,3640,399
1994,3650,16
1994,3670,102
1994,3680,289
1994,3690,1
1994,3700,4
1994,3710,1
1994,3720,3
1994,3730,26
1994,3732,12
1994,3740,2
1994,3750,518
1994,3770,3
1994,3780,472
1994,3790,20
1994,3824,4
1994,3830,2
1994,3840,34
1994,3850,325
1994,3860,3
1994,3870,6476
1994,3880,473
1994,3900,752
1994,3930,1245
1994,3940,3705
1994,3950,26
1994,3960,303
1994,3970,366
1994,3975,2
1994,3990,71
1994,4000,15
1994,4010,10
1994,4020,704
1994,4021,222
1994,4022,37
1994,4030,334
1994,4040,65
1994,4050,2277
1994,4060,1756
1994,4070,1715
1994,4080,93
1994,4090,8809
1994,4100,422
1994,4110,292
1994,4120,4174
1994,4123,15
1994,4130,2883
1994,4140,113
1994,4160,969
1994,4171,363
1994,4180,83
1994,4190,5
1994,4200,4645
1994,4205,1
1994,4210,427
1994,4220,57
1994,4230,13149
1994,4240,214
1994,4250,772
1994,4280,759
1994,4290,154
1994,4300,56
1994,4310,209
1994,4320,976
1994,4330,366
1994,4340,104
1994,4360,66
1994,4390,2
1994,4402,65
1994,4410,2
1994,4430,4301
1994,4440,7742
1994,4450,20
1994,4461,27
1994,4470,7293
1994,4480,451
1994,4490,15
1994,4510,2
1994,4520,6945
1994,4530,390
1994,4540,3520
1994,4550,39
1994,4560,5025
1994,4570,908
1994,4580,200
1994,4590,1160
1994,4600,4
1994,4610,6993
1994,4620,3674
1994,4630,90
1994,4640,453
1994,4641,2280
1994,4650,2917
1994,4660,1975
1994,4661,2542
1994,4670,2115
1994,4679,16
1994,4680,985
1994,4689,24
1994,4690,1343
1994,4691,531
1994,4710,94
1994,4720,6
1994,4740,37147
1994,4750,4365
1994,4760,625
1994,4770,18817
1994,4780,2809
1994,4790,33
1994,4810,20
1994,4812,2065
1994,4813,397
1994,4820,120
1994,4830,20
1994,4840,609
1994,4860,6472
1994,4865,24
1994,4870,651
1994,4880,59251
1994,4881,152
1994,4882,261
1994,4890,478
1994,4900,2542
1994,4910,679
1994,4920,1800
1994,4930,93640
1994,4940,5487
1994,4950,29163
1994,4960,411
1994,4961,3
1994,4970,6923
1994,4980,130623
1994,5000,961
1994,5010,26204
1994,5011,56371
1994,5012,61
1994,5031,2
1994,5040,404
1994,5050,62
1994,5060,3039
1994,5070,4394
1994,5080,2352
1994,5090,55
1994,5100,19708
1994,5110,71544
1994,5120,4765
1994,5130,3119
1994,5140,1184
1994,5150,108
1994,5170,1244
1994,5180,1349
1994,5190,20627
1994,5210,2323
1994,5212,4
1994,5220,392
1994,5240,10
1994,5275,502
1994,5280,1302
1994,5290,14784
1994,5300,1285
1994,5310,103
1994,5330,3723
1994,5340,1
1994,5360,540
1994,5380,1221
1994,5390,409
1994,5400,9785
1994,5420,9728
1994,5450,155
1994,5460,6402
1994,5470,67
1994,5480,57
1994,5490,3
1994,5491,12
1994,5500,70
1994,5520,5451
1994,5540,3504
1994,5570,615
1994,5580,3139
1994,5590,417
1994,5600,22351
1994,5610,1117
1994,5620,5697
1994,5630,8292
1994,5650,147
1994,5660,208
1994,5670,2705
1994,5671,4862
1994,5690,783
1994,5730,5085
1994,5738,1744
1994,5739,122
1994,5740,74
1994,5750,317
1994,5760,23
1994,5780,5629
1994,5790,2
1994,5800,327
1994,5810,28731
1994,5830,927
1994,5840,872
1994,5850,1484
1994,5860,68
1994,5870,12370
1994,5880,4847
1994,5900,1864
1994,5910,376
1994,5911,1197
1994,5920,78
1994,5930,39181
1994,5935,78
1994,5940,1027
1994,5950,2455
1994,5960,2803
1994,5970,4265
1994,5980,26263
1994,5990,1306
1994,6000,12
1994,6010,2184
1994,6040,15462
1994,6050,14131
1994,6070,3256
1994,6080,4138
1994,6090,42
1994,6100,2905
1994,6110,8179
1994,6120,39992
1994,6121,1233
1994,6130,33425
1994,6140,7355
1994,6150,4199
1994,6160,3624
1994,6170,3583
1994,6180,95
1994,6190,9399
1994,6200,371
1994,6220,2344
1994,6230,15
1994,6240,21521
1994,6260,48
1994,6270,6638
1994,6280,1558
1994,6290,1038
1994,6291,756
1994,6292,547
1994,6300,12
1994,6310,5620
1994,6320,213
1994,6330,595
1994,6340,71
1994,6360,2057
1994,6370,1000
1994,6380,65
1994,6390,537
1994,6410,620
1994,6412,1
1994,6413,1
1994,6420,216
1994,6430,494
1994,6440,306
1994,6450,2636
1994,6460,3204
1994,6470,117
1994,6480,2245
1994,6500,55
1994,6510,1
1994,6520,10121
1994,6540,597
1994,6550,2131
1994,6556,1
1994,6560,3495
1994,6570,834
1994,6580,380
1994,6590,3419
1994,6600,26
1994,6610,353
1994,6620,583
1994,6630,659
1994,6640,174
1994,6650,798
1994,6660,10
1994,6670,1698
1994,6680,1520
1994,6690,1137
1994,6710,4705
1994,6720,8
1994,6730,1622
1994,6740,11611
1994,6750,817
1994,6760,419
1994,6770,1316
1994,6780,37
1994,6790,759
1994,6800,1636
1994,6810,21236
1994,6830,6846
1994,6840,1782
1994,6850,2873
1994,6860,311
1994,6870,3212
1994,6880,26
1994,6882,72784
1994,6883,8
1994,6900,58
1994,6940,2
1994,6960,99
1994,6970,27
1994,7000,77
1994,7010,66
1994,7020,4116
1994,7030,30756
1994,7040,10319
1994,7050,5614
1994,7060,22
1994,7070,404
1994,7080,64
1994,7100,136
1994,7110,37
1994,7120,19
1994,7130,1950
1994,7150,1921
1994,7170,101
1994,7180,12372
1994,7190,2650
1994,7210,12506
1994,7221,1800
1994,7222,1197
1994,7240,859
1994,7250,999
1994,7260,478
1994,7270,3175
1994,7280,2870
1994,7290,535
1994,7300,448
1994,7310,13888
1994,7315,35
1994,7320,481
1994,7330,1058
1994,7331,149
1994,7332,3
1994,7340,83
1994,7350,7337
1994,7351,2
1994,7352,1
1994,7353,1
1994,7354,1
1994,7360,6286
1994,7380,2563
1994,7400,66
1994,7410,1328
1994,7420,916
1994,7430,1109
1994,7460,703
1994,7470,235
1994,7480,1650
1994,7490,2979
1994,7510,5562
1994,7520,287
1994,7540,357
1994,7550,10516
1994,7560,3889
1994,7570,774
1994,7580,7007
1994,7590,5584
1994,7610,77891
1994,7630,3005
1994,7640,1
1994,7650,3
1994,7660,7326
1994,7670,881
1994,7680,2276
1994,22860,222
1995,10,623
1995,11,86
1995,12,5
1995,20,88
1995,30,22
1995,40,1755
1995,50,1
1995,60,384
1995,70,233
1995,100,19
1995,110,19
1995,120,4
1995,150,9
1995,210,9
1995,230,123
1995,290,18
1995,300,127
1995,370,11
1995,380,79
1995,400,6
1995,420,35
1995,440,499
1995,470,45
1995,490,320
1995,495,1
1995,510,1448
1995,530,2291
1995,534,354
1995,540,7490
1995,550,335
1995,570,78
1995,580,7343
1995,590,975
1995,600,194
1995,630,56
1995,634,44
1995,640,312
1995,650,228
1995,690,400
1995,700,10
1995,710,208
1995,720,2
1995,730,93
1995,740,327
1995,770,955
1995,800,53
1995,1180,130
1995,1200,1627
1995,1210,19
1995,1220,18
1995,1230,311
1995,1250,1679
1995,1260,933
1995,1280,2
1995,1290,312
1995,1300,88
1995,1310,38
1995,1320,9213
1995,1330,86
1995,1331,20
1995,1340,336
1995,1350,1822
1995,1360,6
1995,1370,543
1995,1390,291
1995,1400,1235
1995,1410,495
1995,1420,915
1995,1430,1152
1995,1440,1079
1995,1460,916
1995,1470,109
1995,1480,121
1995,1489,8
1995,1490,903
1995,1500,92
1995,1510,35
1995,1512,5
1995,1520,128
1995,1530,72
1995,1540,9
1995,1550,95
1995,1590,35
1995,1630,25
1995,1650,116
1995,1660,67
1995,1670,484
1995,1710,73
1995,1720,14355
1995,1770,535
1995,1780,128
1995,1782,179
1995,1800,70
1995,1810,74
1995,1830,97
1995,1840,3547
1995,1860,159
1995,1861,1
1995,1870,3142
1995,1880,210
1995,1900,268
1995,1910,32
1995,1920,10
1995,1940,3082
1995,1960,2679
1995,1970,676
1995,1980,23
1995,1990,335
1995,2000,1473
1995,2001,17558
1995,2010,1015
1995,2020,319
1995,2030,256
1995,2035,1
1995,2060,1266
1995,2070,4
1995,2080,45
1995,2110,66
1995,2120,34
1995,2140,572
1995,2150,6
1995,2160,1
1995,2180,10
1995,2190,415
1995,2210,2719
1995,2230,37
1995,2240,382
1995,2250,755
1995,2260,846
1995,2280,34
1995,2300,2428
1995,2310,12
1995,2327,2
1995,2356,119
1995,2420,26
1995,2460,9
1995,2470,22
1995,2490,213
1995,2500,8
1995,2510,3
1995,2540,70
1995,2550,166
1995,2555,2
1995,2560,43
1995,2580,658
1995,2590,7
1995,2610,1278
1995,2630,672
1995,2640,659
1995,2650,45
1995,2680,6
1995,2720,11
1995,2721,29
1995,2730,13965
1995,2740,44
1995,2780,14
1995,2810,39
1995,2830,4
1995,2860,27
1995,2870,8
1995,2881,77
1995,2882,115
1995,2890,17678
1995,2920,609
1995,2930,539
1995,2940,2889
1995,2950,2448
1995,2960,10
1995,2970,2
1995,2971,76
1995,2973,2
1995,2980,5
1995,3000,162
1995,3010,59
1995,3020,22
1995,3050,275
1995,3070,1
1995,3080,139
1995,3089,1
1995,3090,42
1995,3091,10030
1995,3100,951
1995,3110,2
1995,3120,453
1995,3131,14691
1995,3140,62
1995,3160,70738
1995,3180,13
1995,3190,1653
1995,3200,676
1995,3210,202
1995,3250,6816
1995,3260,1560
1995,3270,39
1995,3280,37
1995,3290,295
1995,3310,590
1995,3320,82
1995,3330,141
1995,3333,7
1995,3340,16
1995,3350,60
1995,3370,3207
1995,3390,898
1995,3400,6
1995,3410,13
1995,3420,720
1995,3430,195
1995,3451,3
1995,3460,1
1995,3470,5
1995,3480,166
1995,3490,175
1995,3520,290
1995,3540,3
1995,3550,78
1995,3560,6
1995,3570,8
1995,3600,2006
1995,3620,102
1995,3640,331
1995,3650,11
1995,3660,2
1995,3670,49
1995,3680,315
1995,3690,1
1995,3700,1
1995,3710,2
1995,3720,2
1995,3730,30
1995,3732,8
1995,3750,461
1995,3780,335
1995,3790,22
1995,3810,2
1995,3824,4
1995,3840,36
1995,3850,200
1995,3870,6026
1995,3880,585
1995,3890,1
1995,3900,723
1995,3930,1356
1995,3940,4134
1995,3950,32
1995,3960,294
1995,3970,250
1995,3975,4
1995,3990,62
1995,4000,15
1995,4010,18
1995,4020,959
1995,4021,202
1995,4022,1
1995,4030,246
1995,4040,67
1995,4050,2457
1995,4060,1579
1995,4070,1898
1995,4080,96
1995,4090,9339
1995,4100,353
1995,4110,343
1995,4120,4111
1995,4123,7
1995,4130,2333
1995,4140,105
1995,4160,919
1995,4171,320
1995,4172,2
1995,4180,86
1995,4200,3676
1995,4205,7
1995,4210,464
1995,4220,307
1995,4230,13764
1995,4240,249
1995,4250,916
1995,4270,2
1995,4280,886
1995,4290,159
1995,4300,122
1995,4310,209
1995,4320,917
1995,4330,400
1995,4340,89
1995,4360,53
1995,4370,1
1995,4390,2
1995,4402,80
1995,4410,2
1995,4430,3477
1995,4440,8007
1995,4450,12
1995,4461,64
1995,4470,7109
1995,4480,576
1995,4490,15
1995,4510,7
1995,4520,6924
1995,4530,329
1995,4540,3856
1995,4550,61
1995,4560,5936
1995,4570,987
1995,4580,263
1995,4590,1061
1995,4600,3
1995,4610,6840
1995,4620,3324
1995,4630,127
1995,4640,386
1995,4641,2282
1995,4642,2
1995,4650,2977
1995,4660,1916
1995,4661,2282
1995,4670,2234
1995,4679,26
1995,4680,927
1995,4689,30
1995,4690,1242
1995,4691,546
1995,4710,87
1995,4720,13
1995,4730,1
1995,4740,35973
1995,4750,3568
1995,4760,632
1995,4770,20346
1995,4780,2592
1995,4790,70
1995,4810,18
1995,4812,2067
1995,4813,440
1995,4820,252
1995,4830,11
1995,4840,682
1995,4860,6259
1995,4865,59
1995,4870,582
1995,4880,64471
1995,4881,91
1995,4882,96
1995,4890,435
1995,4900,2847
1995,4910,610
1995,4920,1979
1995,4930,96174
1995,4940,5793
1995,4950,29390
1995,4960,248
1995,4961,2
1995,4970,7152
1995,4980,136976
1995,5000,1672
1995,5010,24997
1995,5011,60177
1995,5012,6
1995,5030,9
1995,5040,313
1995,5050,61
1995,5060,3406
1995,5070,4993
1995,5080,2218
1995,5090,84
1995,5100,18768
1995,5110,72716
1995,5120,3219
1995,5130,4046
1995,5135,63
1995,5140,1370
1995,5150,70
1995,5170,1012
1995,5180,1298
1995,5190,21226
1995,5210,2259
1995,5220,195
1995,5240,6
1995,5275,276
1995,5280,1341
1995,5290,16329
1995,5300,1239
1995,5310,139
1995,5330,3929
1995,5340,15
1995,5360,780
1995,5370,1
1995,5380,1174
1995,5390,284
1995,5400,9511
1995,5420,9659
1995,5450,174
1995,5460,6589
1995,5470,63
1995,5480,151
1995,5490,7
1995,5491,13
1995,5500,125
1995,5520,5085
1995,5540,3010
1995,5570,509
1995,5580,3821
1995,5590,560
1995,5600,23412
1995,5610,1221
1995,5620,6195
1995,5630,8875
1995,5650,226
1995,5660,357
1995,5670,2954
1995,5671,4003
1995,5677,8
1995,5690,680
1995,5700,39
1995,5730,6002
1995,5738,2571
1995,5739,234
1995,5740,158
1995,5750,344
1995,5760,5
1995,5780,4285
1995,5790,3
1995,5800,362
1995,5810,30684
1995,5830,796
1995,5840,882
1995,5850,1449
1995,5860,106
1995,5870,12844
1995,5880,4881
1995,5900,1993
1995,5910,361
1995,5911,1307
1995,5920,62
1995,5930,39786
1995,5935,51
1995,5940,762
1995,5950,2696
1995,5960,3060
1995,5970,4322
1995,5980,26851
1995,5990,1284
1995,6000,9
1995,6010,2135
1995,6040,13308
1995,6050,18138
1995,6070,3260
1995,6080,4385
1995,6090,47
1995,6100,3125
1995,6110,8385
1995,6120,41559
1995,6121,1058
1995,6130,32290
1995,6140,7698
1995,6150,4308
1995,6160,3847
1995,6170,3456
1995,6180,29
1995,6190,7940
1995,6200,464
1995,6220,2122
1995,6230,17
1995,6240,22895
1995,6260,16
1995,6270,6709
1995,6280,1605
1995,6290,1158
1995,6291,708
1995,6292,516
1995,6300,5
1995,6310,5423
1995,6320,210
1995,6330,632
1995,6340,99
1995,6360,2094
1995,6370,1077
1995,6380,79
1995,6390,636
1995,6410,707
1995,6420,235
1995,6430,506
1995,6440,240
1995,6450,2514
1995,6460,3219
1995,6470,55
1995,6480,2191
1995,6500,52
1995,6510,9
1995,6520,10806
1995,6540,650
1995,6550,2367
1995,6556,1
1995,6560,3002
1995,6570,792
1995,6580,437
1995,6590,3433
1995,6600,55
1995,6610,355
1995,6620,603
1995,6630,707
1995,6640,180
1995,6650,899
1995,6660,14
1995,6670,1742
1995,6680,1215
1995,6690,1174
1995,6700,6
1995,6710,5336
1995,6720,27
1995,6730,1653
1995,6740,11568
1995,6750,1070
1995,6760,410
1995,6770,1368
1995,6780,27
1995,6790,703
1995,6800,1464
1995,6810,21834
1995,6830,7511
1995,6840,1923
1995,6850,2617
1995,6860,326
1995,6870,3478
1995,6880,37
1995,6882,65957
1995,6883,27
1995,6900,44
1995,6960,56
1995,6970,31
1995,7000,72
1995,7010,40
1995,7020,4273
1995,7030,31184
1995,7040,10992
1995,7050,5493
1995,7060,16
1995,7070,343
1995,7080,55
1995,7100,133
1995,7110,67
1995,7120,41
1995,7130,1880
1995,7150,2095
1995,7170,148
1995,7180,14337
1995,7190,2601
1995,7210,12574
1995,7221,1947
1995,7222,1510
1995,7240,1050
1995,7250,1234
1995,7260,510
1995,7270,3497
1995,7280,3589
1995,7290,612
1995,7300,410
1995,7310,13419
1995,7315,35
1995,7320,485
1995,7330,928
1995,7331,254
1995,7332,1
1995,7340,82
1995,7350,7350
1995,7351,37
1995,7352,2
1995,7360,6679
1995,7370,3
1995,7380,2307
1995,7400,76
1995,7410,1316
1995,7420,788
1995,7430,785
1995,7460,707
1995,7470,231
1995,7480,1702
1995,7490,2717
1995,7510,6059
1995,7520,347
1995,7540,331
1995,7550,10503
1995,7560,4251
1995,7570,755
1995,7580,7569
1995,7590,5615
1995,7610,79833
1995,7630,2699
1995,7640,1
1995,7650,2
1995,7660,8372
1995,7670,783
1995,7680,1770
1995,22860,230
1996,10,837
1996,11,48
1996,20,54
1996,30,24
1996,40,1537
1996,50,1
1996,60,456
1996,70,239
1996,100,23
1996,110,11
1996,150,5
1996,230,157
1996,290,42
1996,300,67
1996,370,2
1996,380,124
1996,400,395
1996,420,77
1996,440,735
1996,470,82
1996,490,168
1996,495,2
1996,510,1833
1996,530,2716
1996,534,323
1996,540,7139
1996,550,405
1996,580,5642
1996,590,3302
1996,600,7
1996,630,82
1996,634,2
1996,640,180
1996,650,134
1996,670,21
1996,690,298
1996,700,52
1996,710,218
1996,720,1
1996,730,23
1996,740,308
1996,770,913
1996,800,125
1996,1180,181
1996,1200,1363
1996,1207,13
1996,1210,32
1996,1220,6
1996,1230,240
1996,1250,2121
1996,1260,571
1996,1280,4
1996,1290,319
1996,1300,74
1996,1310,28
1996,1320,10233
1996,1330,46
1996,1331,5
1996,1340,185
1996,1350,1931
1996,1370,595
1996,1390,443
1996,1400,1286
1996,1410,611
1996,1420,883
1996,1430,788
1996,1440,1323
1996,1460,653
1996,1470,101
1996,1480,124
1996,1490,722
1996,1500,142
1996,1510,21
1996,1520,117
1996,1530,102
1996,1540,17
1996,1550,56
1996,1590,15
1996,1630,29
1996,1650,7
1996,1660,93
1996,1670,548
1996,1710,124
1996,1720,15655
1996,1770,292
1996,1780,214
1996,1782,143
1996,1800,64
1996,1810,59
1996,1830,36
1996,1840,2709
1996,1860,201
1996,1861,34
1996,1870,3463
1996,1880,149
1996,1900,284
1996,1910,29
1996,1920,9
1996,1940,2898
1996,1960,2881
1996,1970,1369
1996,1980,7
1996,1990,342
1996,2000,1624
1996,2001,14219
1996,2010,1149
1996,2020,406
1996,2030,287
1996,2035,1
1996,2060,1412
1996,2070,15
1996,2080,51
1996,2110,68
1996,2111,2
1996,2120,50
1996,2140,363
1996,2150,4
1996,2160,5
1996,2180,12
1996,2190,383
1996,2210,2787
1996,2230,63
1996,2240,465
1996,2250,1889
1996,2260,1354
1996,2280,18
1996,2300,2606
1996,2310,20
1996,2356,130
1996,2420,52
1996,2460,7
1996,2470,24
1996,2490,203
1996,2500,25
1996,2510,2
1996,2540,59
1996,2550,199
1996,2560,39
1996,2580,720
1996,2590,7
1996,2610,1484
1996,2630,660
1996,2640,799
1996,2650,46
1996,2680,1
1996,2720,19
1996,2721,31
1996,2730,13242
1996,2740,42
1996,2780,11
1996,2810,78
1996,2830,6
1996,2860,40
1996,2870,3
1996,2881,72
1996,2882,169
1996,2890,15197
1996,2920,410
1996,2930,664
1996,2940,2086
1996,2950,1317
1996,2960,1
1996,2970,16
1996,2971,84
1996,2973,4
1996,2980,2
1996,3000,260
1996,3010,88
1996,3020,27
1996,3050,254
1996,3070,11
1996,3080,133
1996,3089,1
1996,3090,103
1996,3091,9615
